client_id,client_type,gender,age,age_group,country,region,acquisition_purpose,loan_applied,satisfaction_score,referral_channel,kmeans_cluster,cluster_label
C1412,Company,F,41.0,40-50,Usa,Nevada,Home,No,2,Agency,3,Luxury / High-Satisfaction
C1413,Individual,F,57.7,50-60,Usa,California,Home,No,4,Agency,2,Corporate Buyers
C1414,Individual,F,51.1,50-60,Usa,Florida,Home,No,4,Website,2,Corporate Buyers
C1415,Individual,M,66.9,60-70,Usa,California,Investment,No,1,Website,2,Corporate Buyers
C1416,Individual,M,72.0,70+,Usa,Oregon,Home,No,2,Agency,2,Corporate Buyers
C1417,Individual,M,72.6,70+,Uk,Scotland,Home,No,5,Website,2,Corporate Buyers
C1418,Individual,M,72.2,70+,Usa,Ohio,Investment,No,2,Website,2,Corporate Buyers
C1419,Individual,M,54.9,50-60,Germany,Hamburg,Investment,Yes,4,Website,1,First-Time / Loan Buyers
C1420,Company,M,44.7,40-50,Uk,Wales,Home,No,5,Website,3,Luxury / High-Satisfaction
C1421,Individual,M,68.6,60-70,Usa,Colorado,Home,No,1,Website,2,Corporate Buyers
C1422,Individual,M,71.4,70+,Usa,Florida,Investment,Yes,1,Website,1,First-Time / Loan Buyers
C1423,Individual,M,70.7,70+,Uk,Northern Ireland,Home,Yes,4,Website,1,First-Time / Loan Buyers
C1424,Individual,F,72.3,70+,Usa,Utah,Home,Yes,2,Agency,1,First-Time / Loan Buyers
C1425,Individual,M,54.5,50-60,Belgium,Flanders,Home,No,3,Website,0,Global Investors
C1426,Individual,F,62.1,60-70,Usa,Washington,Home,No,2,Website,2,Corporate Buyers
C1427,Individual,F,71.1,70+,Australia,Victoria,Home,No,5,Website,0,Global Investors
C1428,Individual,F,72.5,70+,Usa,Oregon,Home,Yes,4,Agency,1,First-Time / Loan Buyers
C1429,Individual,M,34.7,30-40,Usa,Nevada,Investment,No,5,Agency,2,Corporate Buyers
C1430,Individual,M,62.8,60-70,Usa,Nevada,Home,No,4,Website,2,Corporate Buyers
C1431,Individual,F,83.0,70+,Germany,Hesse,Home,Yes,3,Website,1,First-Time / Loan Buyers
C1432,Individual,M,74.5,70+,Usa,Utah,Home,No,3,Agency,2,Corporate Buyers
C1433,Individual,M,73.2,70+,Germany,Hamburg,Home,No,4,Website,0,Global Investors
C1434,Company,F,41.0,40-50,Usa,California,Investment,No,5,Agency,3,Luxury / High-Satisfaction
C1435,Individual,M,59.2,50-60,Usa,Texas,Investment,No,2,Agency,2,Corporate Buyers
C1436,Individual,M,27.7,<30,Usa,California,Home,No,2,Website,2,Corporate Buyers
C1437,Individual,M,29.2,<30,Usa,Arizona,Investment,No,5,Agency,2,Corporate Buyers
C1438,Individual,M,37.9,30-40,Usa,California,Home,Yes,2,Agency,1,First-Time / Loan Buyers
C1439,Individual,F,25.7,<30,Usa,Virginia,Home,No,2,Agency,2,Corporate Buyers
C1440,Individual,F,73.9,70+,Usa,Colorado,Investment,No,2,Agency,2,Corporate Buyers
C1441,Individual,F,80.8,70+,Usa,California,Investment,No,5,Website,2,Corporate Buyers
C1442,Individual,M,26.0,<30,Usa,Colorado,Home,Yes,2,Client,1,First-Time / Loan Buyers
C1443,Individual,F,46.6,40-50,Usa,Florida,Home,No,2,Website,2,Corporate Buyers
C1444,Individual,M,45.0,40-50,Usa,Colorado,Home,No,3,Website,2,Corporate Buyers
C1445,Individual,M,37.9,30-40,Usa,Florida,Home,No,5,Website,2,Corporate Buyers
C1446,Individual,F,74.5,70+,Usa,Ohio,Home,No,4,Website,2,Corporate Buyers
C1447,Individual,F,54.1,50-60,Usa,Nevada,Investment,Yes,4,Client,1,First-Time / Loan Buyers
C1448,Individual,M,67.3,60-70,Russia,Tatarstan,Home,No,1,Website,2,Corporate Buyers
C1449,Individual,F,27.0,<30,Usa,California,Investment,No,5,Website,2,Corporate Buyers
C1450,Individual,F,30.2,30-40,Usa,Virginia,Home,No,5,Website,2,Corporate Buyers
C1451,Individual,F,42.7,40-50,Usa,California,Home,No,1,Website,2,Corporate Buyers
C1452,Individual,F,32.9,30-40,Belgium,Wallonia,Home,No,3,Client,0,Global Investors
C1453,Individual,M,44.7,40-50,Usa,California,Home,No,2,Agency,2,Corporate Buyers
C1454,Individual,F,78.1,70+,Usa,California,Investment,No,1,Client,2,Corporate Buyers
C1455,Individual,F,37.0,30-40,Usa,Colorado,Home,Yes,3,Agency,1,First-Time / Loan Buyers
C1456,Company,F,34.0,30-40,Usa,Oregon,Investment,Yes,1,Website,3,Luxury / High-Satisfaction
C1457,Individual,F,77.4,70+,Usa,California,Home,Yes,3,Agency,1,First-Time / Loan Buyers
C1458,Individual,M,75.8,70+,Usa,Arizona,Home,No,1,Website,2,Corporate Buyers
C1459,Individual,M,76.7,70+,Usa,Arizona,Home,No,5,Website,2,Corporate Buyers
C1460,Individual,F,53.5,50-60,Uk,England,Home,Yes,1,Agency,1,First-Time / Loan Buyers
C1461,Individual,F,82.4,70+,Usa,California,Home,No,5,Website,2,Corporate Buyers
C1462,Individual,F,42.2,40-50,Germany,Hamburg,Investment,No,3,Agency,0,Global Investors
C1463,Individual,M,82.5,70+,Usa,California,Home,Yes,2,Website,1,First-Time / Loan Buyers
C1464,Individual,M,86.4,70+,Usa,Arizona,Home,No,1,Website,2,Corporate Buyers
C1465,Individual,M,35.9,30-40,Usa,Ohio,Home,Yes,3,Website,1,First-Time / Loan Buyers
C1466,Individual,F,26.8,<30,Belgium,Flanders,Investment,No,2,Website,0,Global Investors
C1467,Individual,F,74.9,70+,Usa,California,Home,No,5,Client,2,Corporate Buyers
C1468,Individual,M,85.8,70+,Canada,Manitoba,Home,No,3,Website,0,Global Investors
C1469,Individual,M,56.1,50-60,Usa,Colorado,Home,No,1,Website,2,Corporate Buyers
C1470,Individual,M,86.1,70+,Usa,Colorado,Investment,Yes,3,Agency,1,First-Time / Loan Buyers
C1471,Individual,F,86.1,70+,Uk,Northern Ireland,Home,Yes,1,Website,1,First-Time / Loan Buyers
C1472,Individual,M,35.2,30-40,Usa,Washington,Home,No,1,Website,2,Corporate Buyers
C1473,Individual,F,52.3,50-60,Usa,California,Home,No,2,Agency,2,Corporate Buyers
C1474,Individual,M,57.2,50-60,Usa,Oregon,Home,No,3,Website,2,Corporate Buyers
C1475,Individual,M,81.9,70+,Mexico,Jalisco,Home,Yes,4,Agency,1,First-Time / Loan Buyers
C1476,Individual,M,26.0,<30,Usa,Nevada,Home,No,1,Agency,2,Corporate Buyers
C1477,Company,F,58.2,50-60,Usa,California,Investment,No,1,Agency,3,Luxury / High-Satisfaction
C1478,Individual,F,67.8,60-70,Canada,British Columbia,Investment,No,1,Agency,0,Global Investors
C1479,Individual,M,58.2,50-60,Usa,California,Investment,No,1,Website,2,Corporate Buyers
C1480,Individual,F,41.2,40-50,Usa,Virginia,Investment,No,3,Client,2,Corporate Buyers
C1481,Company,F,41.5,40-50,Usa,Arizona,Investment,No,3,Website,3,Luxury / High-Satisfaction
C1482,Individual,F,73.4,70+,Usa,Oregon,Home,Yes,2,Website,1,First-Time / Loan Buyers
C1483,Individual,M,51.0,50-60,Usa,Colorado,Home,Yes,3,Agency,1,First-Time / Loan Buyers
C1484,Individual,F,54.7,50-60,Usa,Colorado,Home,No,3,Client,2,Corporate Buyers
C1485,Individual,F,42.0,40-50,Usa,Washington,Investment,No,4,Website,2,Corporate Buyers
C1486,Individual,F,30.0,<30,Uk,Wales,Home,Yes,5,Website,1,First-Time / Loan Buyers
C1487,Individual,F,60.5,60-70,Usa,New York,Home,No,3,Agency,2,Corporate Buyers
C1488,Individual,M,50.8,50-60,Usa,Florida,Investment,No,2,Website,2,Corporate Buyers
C1489,Individual,F,75.3,70+,Usa,Arizona,Home,No,5,Agency,2,Corporate Buyers
C1490,Individual,M,31.6,30-40,Uk,Wales,Investment,Yes,5,Client,1,First-Time / Loan Buyers
C1491,Individual,F,28.9,<30,Usa,Georgia,Home,No,4,Agency,2,Corporate Buyers
C1492,Individual,F,41.5,40-50,Germany,Bavaria,Home,No,2,Agency,0,Global Investors
C1493,Individual,M,34.3,30-40,Usa,Washington,Home,Yes,4,Agency,1,First-Time / Loan Buyers
C1494,Individual,M,30.2,30-40,Usa,New York,Home,No,1,Client,2,Corporate Buyers
C1495,Individual,M,34.6,30-40,Denmark,Capital Region,Home,No,1,Website,0,Global Investors
C1496,Individual,M,39.6,30-40,Usa,Florida,Home,No,5,Agency,2,Corporate Buyers
C1497,Individual,M,86.4,70+,Usa,California,Investment,No,4,Agency,2,Corporate Buyers
C1498,Individual,F,59.4,50-60,Mexico,Puebla,Investment,No,5,Website,2,Corporate Buyers
C1499,Individual,F,28.6,<30,Russia,Saint Petersburg,Home,Yes,3,Agency,1,First-Time / Loan Buyers
C1500,Individual,F,31.5,30-40,Australia,Victoria,Home,No,2,Agency,0,Global Investors
C1501,Individual,F,74.5,70+,Usa,Oregon,Investment,No,4,Agency,2,Corporate Buyers
C1502,Individual,F,31.6,30-40,Uk,Wales,Home,Yes,5,Website,1,First-Time / Loan Buyers
C1503,Company,M,39.8,30-40,Usa,Arizona,Investment,No,5,Website,3,Luxury / High-Satisfaction
C1504,Individual,M,79.8,70+,Usa,California,Home,No,4,Website,2,Corporate Buyers
C1505,Individual,M,32.1,30-40,Usa,Virginia,Home,No,3,Agency,2,Corporate Buyers
C1506,Individual,M,76.4,70+,Usa,Utah,Investment,No,3,Website,2,Corporate Buyers
C1507,Individual,F,75.2,70+,Usa,Florida,Home,No,3,Agency,2,Corporate Buyers
C1508,Individual,M,31.5,30-40,Uk,Scotland,Home,No,3,Agency,2,Corporate Buyers
C1509,Individual,F,79.5,70+,Usa,California,Home,No,3,Website,2,Corporate Buyers
C1510,Company,M,63.5,60-70,Usa,California,Home,No,5,Agency,3,Luxury / High-Satisfaction
C1511,Individual,F,36.9,30-40,France,Provence,Home,Yes,2,Website,0,Global Investors
C1512,Individual,F,71.0,70+,Usa,Nevada,Home,Yes,4,Client,1,First-Time / Loan Buyers
C1513,Individual,F,31.0,30-40,Usa,Florida,Home,No,2,Website,2,Corporate Buyers
C1514,Individual,F,39.5,30-40,Usa,New York,Home,No,4,Website,2,Corporate Buyers
C1515,Individual,F,79.7,70+,Usa,Nevada,Investment,No,5,Website,2,Corporate Buyers
C1516,Individual,F,73.1,70+,Usa,Texas,Home,No,4,Website,2,Corporate Buyers
C1517,Individual,M,48.3,40-50,Usa,California,Investment,No,2,Agency,2,Corporate Buyers
C1518,Individual,F,31.7,30-40,Australia,Victoria,Home,Yes,5,Agency,0,Global Investors
C1519,Individual,M,53.8,50-60,Usa,California,Home,No,1,Agency,2,Corporate Buyers
C1520,Individual,M,80.5,70+,Usa,Utah,Home,No,1,Website,2,Corporate Buyers
C1521,Individual,M,52.5,50-60,Usa,Nevada,Home,No,4,Agency,2,Corporate Buyers
C1522,Individual,F,61.8,60-70,Usa,Washington,Home,No,5,Website,2,Corporate Buyers
C1523,Company,M,44.9,40-50,Australia,Victoria,Investment,No,3,Website,3,Luxury / High-Satisfaction
C1524,Individual,M,58.9,50-60,Usa,Virginia,Home,No,2,Client,2,Corporate Buyers
C1525,Individual,M,66.8,60-70,Usa,California,Home,No,1,Agency,2,Corporate Buyers
C1526,Individual,F,69.9,60-70,Usa,California,Home,No,3,Website,2,Corporate Buyers
C1527,Individual,F,37.1,30-40,Usa,California,Home,No,1,Agency,2,Corporate Buyers
C1528,Individual,F,28.8,<30,Germany,Hamburg,Home,Yes,1,Website,1,First-Time / Loan Buyers
C1529,Company,M,37.2,30-40,Usa,California,Home,No,4,Website,3,Luxury / High-Satisfaction
C1530,Individual,F,37.6,30-40,Usa,California,Home,No,2,Website,2,Corporate Buyers
C1531,Individual,M,62.3,60-70,France,Brittany,Investment,No,2,Website,0,Global Investors
C1532,Individual,F,27.7,<30,Usa,Texas,Home,Yes,3,Website,1,First-Time / Loan Buyers
C1533,Individual,M,37.7,30-40,Canada,British Columbia,Home,No,4,Agency,0,Global Investors
C1534,Individual,F,30.0,<30,Usa,California,Home,Yes,4,Website,1,First-Time / Loan Buyers
C1535,Individual,M,31.8,30-40,Uk,England,Investment,No,3,Agency,2,Corporate Buyers
C1536,Individual,F,44.0,40-50,Usa,Washington,Home,No,3,Website,2,Corporate Buyers
C1537,Individual,F,26.9,<30,Usa,Arizona,Home,No,5,Website,2,Corporate Buyers
C1538,Individual,F,79.4,70+,Usa,California,Investment,No,5,Website,2,Corporate Buyers
C1539,Individual,M,29.1,<30,Usa,Nevada,Home,No,1,Agency,2,Corporate Buyers
C1540,Individual,M,68.5,60-70,Usa,California,Home,Yes,2,Client,1,First-Time / Loan Buyers
C1541,Individual,M,61.6,60-70,Usa,California,Home,No,2,Website,2,Corporate Buyers
C1542,Individual,M,36.9,30-40,Usa,Nevada,Home,Yes,1,Website,1,First-Time / Loan Buyers
C1543,Individual,F,70.6,70+,Usa,New York,Investment,No,3,Agency,2,Corporate Buyers
C1544,Individual,F,79.1,70+,Russia,Tatarstan,Home,No,3,Website,2,Corporate Buyers
C1545,Individual,F,33.6,30-40,Usa,California,Investment,Yes,1,Website,1,First-Time / Loan Buyers
C1546,Individual,F,60.0,50-60,Mexico,Puebla,Home,Yes,4,Agency,1,First-Time / Loan Buyers
C1547,Individual,F,51.2,50-60,Usa,Florida,Home,Yes,2,Agency,1,First-Time / Loan Buyers
C1548,Company,M,58.5,50-60,Usa,California,Home,Yes,2,Website,3,Luxury / High-Satisfaction
C1549,Individual,M,65.0,60-70,Mexico,Nuevo Leon,Home,No,4,Client,2,Corporate Buyers
C1550,Individual,M,27.7,<30,Usa,California,Home,No,2,Agency,2,Corporate Buyers
C1551,Individual,M,35.1,30-40,Usa,California,Home,No,2,Agency,2,Corporate Buyers
C1552,Individual,M,79.2,70+,Usa,California,Investment,Yes,2,Agency,1,First-Time / Loan Buyers
C1553,Company,M,36.2,30-40,Usa,Utah,Home,No,4,Agency,3,Luxury / High-Satisfaction
C1554,Individual,M,28.3,<30,Germany,Bavaria,Home,No,1,Website,0,Global Investors
C1555,Individual,F,80.2,70+,Uk,England,Home,No,5,Website,2,Corporate Buyers
C1556,Individual,F,43.6,40-50,Usa,Colorado,Investment,No,2,Agency,2,Corporate Buyers
C1557,Individual,F,84.3,70+,Usa,New York,Home,Yes,2,Website,1,First-Time / Loan Buyers
C1558,Individual,M,82.3,70+,Mexico,Baja California,Home,No,4,Website,2,Corporate Buyers
C1559,Individual,F,51.2,50-60,Uk,England,Home,No,2,Website,2,Corporate Buyers
C1560,Individual,F,85.9,70+,Usa,California,Home,Yes,4,Client,1,First-Time / Loan Buyers
C1561,Individual,M,62.1,60-70,Mexico,Nuevo Leon,Investment,No,5,Agency,2,Corporate Buyers
C1562,Individual,F,39.0,30-40,Usa,California,Home,No,4,Client,2,Corporate Buyers
C1563,Individual,F,39.0,30-40,Usa,Utah,Home,No,5,Website,2,Corporate Buyers
C1564,Individual,M,61.6,60-70,Usa,Washington,Investment,No,5,Website,2,Corporate Buyers
C1565,Individual,M,45.9,40-50,Mexico,Jalisco,Home,No,4,Agency,2,Corporate Buyers
C1566,Individual,M,31.5,30-40,Usa,California,Home,No,3,Website,2,Corporate Buyers
C1567,Individual,M,48.7,40-50,Usa,Georgia,Home,No,4,Client,2,Corporate Buyers
C1568,Individual,F,36.3,30-40,Usa,California,Home,No,5,Website,2,Corporate Buyers
C1569,Individual,F,32.6,30-40,Usa,California,Investment,Yes,1,Website,1,First-Time / Loan Buyers
C1570,Individual,F,62.5,60-70,Usa,Ohio,Home,No,5,Website,2,Corporate Buyers
C1571,Individual,M,48.0,40-50,Usa,California,Home,No,2,Website,2,Corporate Buyers
C1572,Individual,M,66.0,60-70,Australia,Queensland,Home,No,3,Agency,0,Global Investors
C1573,Individual,F,80.1,70+,Usa,California,Home,No,1,Website,2,Corporate Buyers
C1574,Individual,M,41.8,40-50,Usa,California,Home,No,4,Website,2,Corporate Buyers
C1575,Individual,M,25.5,<30,Usa,California,Home,No,2,Website,2,Corporate Buyers
C1576,Individual,F,48.7,40-50,Usa,Nevada,Investment,Yes,3,Website,1,First-Time / Loan Buyers
C1577,Individual,M,43.3,40-50,Germany,Bavaria,Home,No,3,Website,0,Global Investors
C1578,Individual,M,30.3,30-40,Usa,California,Investment,No,2,Website,2,Corporate Buyers
C1579,Individual,M,80.7,70+,Usa,Arizona,Investment,No,4,Website,2,Corporate Buyers
C1580,Individual,M,28.5,<30,Usa,Georgia,Investment,Yes,1,Website,1,First-Time / Loan Buyers
C1581,Individual,M,75.6,70+,Usa,California,Investment,No,1,Website,2,Corporate Buyers
C1582,Individual,M,70.8,70+,France,Ile-De-France,Home,Yes,4,Client,0,Global Investors
C1583,Individual,M,58.5,50-60,Usa,California,Home,No,2,Agency,2,Corporate Buyers
C1584,Company,M,40.9,40-50,France,Brittany,Investment,Yes,1,Website,3,Luxury / High-Satisfaction
C1585,Individual,M,65.7,60-70,Canada,Ontario,Home,No,5,Website,0,Global Investors
C1586,Individual,F,59.4,50-60,Germany,Berlin,Home,No,3,Website,0,Global Investors
C1587,Individual,M,82.5,70+,Canada,Quebec,Investment,Yes,4,Agency,0,Global Investors
C1588,Individual,F,45.6,40-50,Usa,Utah,Investment,No,5,Website,2,Corporate Buyers
C1589,Individual,F,72.9,70+,Usa,California,Investment,No,4,Agency,2,Corporate Buyers
C1590,Company,F,47.0,40-50,Usa,Oregon,Home,No,1,Website,3,Luxury / High-Satisfaction
C1591,Individual,F,54.8,50-60,Usa,California,Investment,No,4,Website,2,Corporate Buyers
C1592,Individual,F,51.0,50-60,Usa,Texas,Investment,Yes,2,Agency,1,First-Time / Loan Buyers
C1593,Individual,M,50.9,50-60,Usa,California,Home,No,1,Website,2,Corporate Buyers
C1594,Individual,F,56.7,50-60,Usa,Colorado,Home,No,2,Agency,2,Corporate Buyers
C1595,Individual,M,70.8,70+,Usa,California,Home,No,5,Website,2,Corporate Buyers
C1596,Individual,M,46.6,40-50,Germany,Berlin,Investment,No,4,Website,0,Global Investors
C1597,Individual,F,76.5,70+,Usa,Nevada,Investment,Yes,4,Website,1,First-Time / Loan Buyers
C1598,Individual,F,86.0,70+,Usa,Georgia,Home,Yes,4,Agency,1,First-Time / Loan Buyers
C1599,Individual,F,45.6,40-50,Usa,Virginia,Investment,Yes,5,Website,1,First-Time / Loan Buyers
C1600,Individual,F,58.3,50-60,Belgium,Wallonia,Home,No,5,Website,0,Global Investors
C1601,Individual,F,29.8,<30,Russia,Krasnodar Krai,Home,No,3,Website,2,Corporate Buyers
C1602,Individual,M,39.6,30-40,Usa,Nevada,Investment,No,4,Website,2,Corporate Buyers
C1603,Individual,F,63.8,60-70,Uk,England,Home,No,5,Website,2,Corporate Buyers
C1604,Individual,M,76.8,70+,Usa,Texas,Home,No,4,Website,2,Corporate Buyers
C1605,Individual,M,27.4,<30,Uk,England,Investment,Yes,4,Website,1,First-Time / Loan Buyers
C1606,Individual,M,61.2,60-70,Usa,Washington,Home,Yes,1,Agency,1,First-Time / Loan Buyers
C1607,Individual,F,63.3,60-70,Usa,California,Home,No,3,Agency,2,Corporate Buyers
C1608,Individual,F,26.6,<30,Uk,England,Home,Yes,4,Website,1,First-Time / Loan Buyers
C1609,Individual,M,61.7,60-70,Usa,California,Investment,No,2,Website,2,Corporate Buyers
C1610,Individual,M,59.2,50-60,Usa,California,Investment,No,3,Website,2,Corporate Buyers
C1611,Individual,F,50.8,50-60,Usa,Nevada,Investment,No,4,Website,2,Corporate Buyers
C1612,Individual,M,36.3,30-40,Usa,California,Home,No,1,Agency,2,Corporate Buyers
C1613,Individual,M,28.4,<30,Denmark,Southern Denmark,Home,Yes,2,Agency,0,Global Investors
C1614,Individual,F,58.1,50-60,Usa,Utah,Investment,No,4,Website,2,Corporate Buyers
C1615,Individual,M,62.9,60-70,Usa,Utah,Home,No,5,Agency,2,Corporate Buyers
C1616,Individual,M,34.8,30-40,Uk,Wales,Investment,Yes,5,Website,1,First-Time / Loan Buyers
C1617,Individual,F,73.7,70+,Usa,California,Home,No,3,Website,2,Corporate Buyers
C1618,Individual,F,63.6,60-70,Usa,Washington,Home,Yes,2,Website,1,First-Time / Loan Buyers
C1619,Individual,M,73.7,70+,Belgium,Wallonia,Home,No,2,Website,0,Global Investors
C1620,Individual,M,82.1,70+,Usa,California,Home,Yes,1,Website,1,First-Time / Loan Buyers
C1621,Individual,M,72.0,70+,Usa,Oregon,Investment,No,2,Agency,2,Corporate Buyers
C1622,Individual,F,65.4,60-70,Usa,Oregon,Home,Yes,1,Website,1,First-Time / Loan Buyers
C1623,Individual,F,32.4,30-40,Usa,Oregon,Home,No,4,Website,2,Corporate Buyers
C1624,Individual,F,75.5,70+,Usa,California,Home,Yes,4,Website,1,First-Time / Loan Buyers
C1625,Individual,M,26.4,<30,Australia,Western Australia,Home,No,4,Agency,0,Global Investors
C1626,Individual,F,56.3,50-60,France,Provence,Home,Yes,2,Website,0,Global Investors
C1627,Individual,M,52.8,50-60,Usa,California,Investment,No,1,Website,2,Corporate Buyers
C1628,Company,F,32.7,30-40,France,Normandy,Home,Yes,4,Website,3,Luxury / High-Satisfaction
C1629,Individual,F,69.8,60-70,Usa,Utah,Home,No,5,Agency,2,Corporate Buyers
C1630,Company,F,32.1,30-40,Usa,Virginia,Investment,Yes,1,Website,3,Luxury / High-Satisfaction
C1631,Individual,F,60.3,60-70,Uk,Northern Ireland,Home,No,5,Website,2,Corporate Buyers
C1632,Individual,F,62.9,60-70,Usa,California,Investment,Yes,3,Agency,1,First-Time / Loan Buyers
C1633,Individual,F,49.0,40-50,Canada,Ontario,Home,No,2,Website,0,Global Investors
C1634,Individual,F,82.4,70+,Usa,Georgia,Investment,No,2,Website,2,Corporate Buyers
C1635,Individual,M,78.1,70+,France,Brittany,Home,No,1,Website,0,Global Investors
C1636,Company,F,39.4,30-40,Usa,Arizona,Home,Yes,5,Website,3,Luxury / High-Satisfaction
C1637,Individual,M,57.3,50-60,Mexico,Nuevo Leon,Home,No,5,Agency,2,Corporate Buyers
C1638,Individual,F,47.5,40-50,France,Occitanie,Investment,Yes,1,Agency,0,Global Investors
C1639,Individual,M,82.7,70+,Usa,Colorado,Home,No,1,Website,2,Corporate Buyers
C1640,Individual,F,59.6,50-60,Usa,California,Home,Yes,1,Website,1,First-Time / Loan Buyers
C1641,Individual,M,54.3,50-60,Usa,Utah,Home,No,1,Agency,2,Corporate Buyers
C1642,Individual,F,44.9,40-50,Canada,British Columbia,Home,No,5,Website,0,Global Investors
C1643,Individual,M,48.4,40-50,France,Ile-De-France,Home,No,4,Agency,0,Global Investors
C1644,Individual,F,82.0,70+,Usa,California,Home,No,1,Client,2,Corporate Buyers
C1645,Individual,F,31.4,30-40,Australia,New South Wales,Investment,No,1,Website,0,Global Investors
C1646,Individual,M,28.0,<30,Usa,Washington,Investment,Yes,4,Agency,1,First-Time / Loan Buyers
C1647,Individual,M,80.6,70+,Usa,Ohio,Home,Yes,4,Agency,1,First-Time / Loan Buyers
C1648,Individual,F,76.7,70+,Australia,New South Wales,Home,No,3,Website,0,Global Investors
C1649,Individual,F,44.3,40-50,Usa,Oregon,Home,Yes,4,Agency,1,First-Time / Loan Buyers
C1650,Individual,M,57.2,50-60,Usa,Washington,Investment,No,2,Website,2,Corporate Buyers
C1651,Individual,M,80.6,70+,Usa,California,Investment,No,4,Website,2,Corporate Buyers
C1652,Individual,M,62.4,60-70,Usa,Nevada,Investment,Yes,4,Client,1,First-Time / Loan Buyers
C1653,Individual,F,51.9,50-60,Usa,Colorado,Investment,Yes,4,Website,1,First-Time / Loan Buyers
C1654,Individual,F,58.2,50-60,Usa,California,Home,No,1,Website,2,Corporate Buyers
C1655,Individual,F,61.1,60-70,Usa,Texas,Investment,No,2,Website,2,Corporate Buyers
C1656,Individual,M,35.1,30-40,Belgium,Wallonia,Investment,Yes,4,Website,0,Global Investors
C1657,Individual,M,68.1,60-70,Usa,California,Home,No,2,Website,2,Corporate Buyers
C1658,Individual,M,55.9,50-60,Usa,California,Home,No,5,Agency,2,Corporate Buyers
C1659,Individual,M,79.8,70+,Denmark,Zealand,Home,No,4,Website,0,Global Investors
C1660,Individual,M,86.1,70+,Usa,Nevada,Home,Yes,4,Website,1,First-Time / Loan Buyers
C1661,Individual,M,50.8,50-60,Usa,Washington,Home,No,4,Agency,2,Corporate Buyers
C1662,Individual,M,59.1,50-60,Russia,Tatarstan,Home,No,4,Website,2,Corporate Buyers
C1663,Individual,M,49.1,40-50,Usa,Colorado,Investment,No,3,Agency,2,Corporate Buyers
C1664,Individual,F,56.9,50-60,France,Occitanie,Investment,No,5,Agency,0,Global Investors
C1665,Individual,M,30.5,30-40,Usa,Arizona,Home,No,5,Website,2,Corporate Buyers
C1666,Individual,F,63.8,60-70,Usa,Ohio,Home,No,2,Website,2,Corporate Buyers
C1667,Individual,F,58.6,50-60,Usa,California,Investment,No,4,Agency,2,Corporate Buyers
C1668,Individual,M,68.6,60-70,Australia,Victoria,Home,No,5,Website,0,Global Investors
C1669,Individual,M,66.2,60-70,Canada,Alberta,Investment,Yes,3,Agency,0,Global Investors
C1670,Individual,F,55.5,50-60,Usa,Colorado,Home,Yes,3,Website,1,First-Time / Loan Buyers
C1671,Individual,F,77.8,70+,Usa,California,Home,No,3,Agency,2,Corporate Buyers
C1672,Individual,F,52.2,50-60,Usa,Nevada,Investment,No,4,Website,2,Corporate Buyers
C1673,Individual,F,34.3,30-40,Usa,Washington,Home,Yes,1,Website,1,First-Time / Loan Buyers
C1674,Individual,F,84.5,70+,Usa,California,Home,Yes,5,Website,1,First-Time / Loan Buyers
C1675,Individual,F,41.2,40-50,Canada,Alberta,Investment,No,5,Website,0,Global Investors
C1676,Individual,F,26.7,<30,Usa,Washington,Home,No,2,Website,2,Corporate Buyers
C1677,Individual,M,61.5,60-70,Usa,Texas,Home,Yes,1,Website,1,First-Time / Loan Buyers
C1678,Individual,M,65.3,60-70,Usa,California,Home,Yes,1,Agency,1,First-Time / Loan Buyers
C1679,Individual,F,40.3,40-50,Usa,Nevada,Investment,No,4,Website,2,Corporate Buyers
C1680,Individual,F,26.7,<30,Usa,California,Investment,No,4,Agency,2,Corporate Buyers
C1681,Individual,M,64.9,60-70,Usa,Oregon,Home,Yes,3,Client,1,First-Time / Loan Buyers
C1682,Individual,F,39.2,30-40,Usa,Nevada,Home,No,2,Website,2,Corporate Buyers
C1683,Individual,F,26.6,<30,Usa,Oregon,Investment,No,1,Client,2,Corporate Buyers
C1684,Individual,F,49.0,40-50,Usa,Colorado,Investment,No,4,Website,2,Corporate Buyers
C1685,Individual,F,49.1,40-50,Usa,California,Home,No,5,Agency,2,Corporate Buyers
C1686,Individual,M,49.4,40-50,Usa,California,Investment,Yes,2,Agency,1,First-Time / Loan Buyers
C1687,Individual,M,59.1,50-60,Usa,California,Home,Yes,4,Website,1,First-Time / Loan Buyers
C1688,Individual,F,30.1,30-40,Usa,Oregon,Home,No,5,Client,2,Corporate Buyers
C1689,Individual,F,41.4,40-50,Usa,Oregon,Investment,Yes,1,Client,1,First-Time / Loan Buyers
C1690,Individual,M,74.8,70+,Denmark,North Denmark,Home,Yes,2,Agency,0,Global Investors
C1691,Individual,M,80.2,70+,Usa,Arizona,Home,No,5,Website,2,Corporate Buyers
C1692,Individual,M,35.3,30-40,Canada,Ontario,Home,Yes,5,Agency,0,Global Investors
C1693,Individual,M,35.6,30-40,Belgium,Flanders,Home,No,1,Website,0,Global Investors
C1694,Individual,F,68.9,60-70,Usa,Virginia,Home,No,5,Agency,2,Corporate Buyers
C1695,Individual,F,70.5,70+,Belgium,Flanders,Home,No,5,Website,0,Global Investors
C1696,Individual,F,39.3,30-40,Usa,Florida,Home,No,1,Website,2,Corporate Buyers
